1#,1Attack,1Defense,1HP,1Legendary,1SpAtk,1SpDef,1Speed,1type1,1type2,2#,2Attack,2Defense,2HP,2Legendary,2SpAtk,2SpDef,2Speed,2type1,2type2,winner
627,108,133,74,False,83,65,32,17,15,102,65,60,60,False,130,75,110,8,13,True
181,35,50,55,False,55,110,85,0,7,376,40,55,40,False,40,70,55,10,14,True
673,117,70,66,False,40,50,67,2,18,569,50,37,41,False,50,37,66,1,18,True
543,90,106,91,True,130,106,77,6,16,405,90,130,100,False,45,65,55,17,15,True
97,105,75,105,False,65,100,50,13,18,330,105,125,50,False,55,95,50,16,4,False
160,64,45,41,False,50,50,50,2,18,788,100,122,85,False,58,75,54,8,9,False
666,115,80,85,False,105,80,50,3,18,565,85,69,60,False,60,69,77,12,18,False
694,109,112,58,False,48,48,109,0,16,490,65,45,76,False,92,42,91,12,7,True
129,92,65,80,False,65,80,68,17,18,103,65,80,60,False,170,95,130,8,13,False
520,50,95,85,False,120,115,80,4,7,140,10,55,20,False,15,20,80,17,18,False
799,160,60,80,True,170,130,80,14,1,347,73,83,100,False,73,83,55,13,18,True
364,115,60,70,False,115,60,55,9,1,564,55,39,45,False,35,39,42,12,18,True
585,105,105,70,False,50,40,20,15,18,121,130,120,105,False,45,45,40,10,15,False
87,75,110,95,False,100,80,30,17,14,744,124,78,95,False,69,71,58,5,1,False
420,90,80,80,True,130,110,110,2,14,676,110,80,95,False,70,80,50,11,18,True
329,85,85,50,False,55,55,50,16,4,306,65,65,68,False,125,115,80,14,4,False
23,80,75,83,False,70,70,101,12,7,620,95,125,70,False,65,75,45,0,15,True
560,123,65,110,False,100,65,65,6,5,147,65,60,65,False,110,95,130,3,18,True
134,50,35,65,False,115,95,95,11,14,551,100,100,100,True,100,100,100,9,18,False
117,55,75,90,False,60,75,30,12,18,135,83,57,65,False,95,85,105,3,18,False
331,70,100,50,False,40,40,30,16,15,56,55,25,10,False,35,45,95,10,18,True
51,80,85,75,False,110,90,50,9,13,44,76,75,73,False,81,100,100,6,18,False
662,80,95,60,False,70,85,50,16,18,760,105,115,72,False,54,86,68,15,17,False
318,51,23,64,False,51,23,28,12,18,509,20,50,45,False,60,120,50,17,7,False
453,70,65,60,False,125,105,90,9,13,415,100,200,80,True,50,100,50,15,18,True
228,95,75,65,False,55,55,85,17,13,71,50,45,55,False,135,95,120,14,18,False
337,100,85,60,False,80,85,100,5,14,674,147,90,76,False,60,70,97,2,18,True
796,100,150,50,True,100,150,50,15,4,717,128,90,100,False,77,77,128,12,5,False
441,86,88,84,False,111,101,60,17,16,362,100,80,80,False,80,80,100,10,2,False
633,105,60,60,False,120,60,105,1,18,190,20,65,35,False,40,65,20,4,18,True
52,70,55,35,False,45,55,25,0,9,698,85,55,55,False,50,55,60,0,6,False
791,30,35,40,False,45,40,55,7,2,279,120,70,80,False,110,70,80,6,5,False
559,93,55,90,False,70,55,55,6,5,503,90,110,70,False,60,75,95,13,1,False
182,60,40,40,False,40,40,30,0,13,662,80,95,60,False,70,85,50,16,18,False
489,5,5,100,False,15,65,30,12,18,687,125,100,65,False,60,70,70,1,16,False
347,73,83,100,False,73,83,55,13,18,268,134,110,100,False,95,100,61,15,1,False
259,63,37,45,False,65,55,95,3,18,421,130,100,80,True,160,120,110,2,14,False
108,130,115,55,False,50,50,75,17,18,301,85,60,60,False,50,50,125,12,7,False
792,70,80,85,False,97,80,123,7,2,715,72,90,91,False,129,90,108,17,5,True
484,93,67,103,False,71,61,84,13,1,512,132,105,90,False,132,105,30,9,11,True
468,35,45,45,False,62,53,35,9,18,447,25,41,37,False,25,41,25,0,18,True
32,90,55,60,False,90,80,110,3,18,24,80,80,83,False,135,80,121,12,7,False
560,123,65,110,False,100,65,65,6,5,575,53,48,50,False,53,48,64,17,18,True
566,60,45,45,False,25,45,55,12,18,426,150,90,105,True,150,90,95,2,7,False
610,60,75,70,False,110,75,90,9,18,407,75,60,45,False,40,30,50,2,18,True
668,75,75,75,False,125,95,40,14,18,453,70,65,60,False,125,105,90,9,13,False
56,55,25,10,False,35,45,95,10,18,481,82,64,71,False,64,59,112,12,18,False
422,100,90,100,True,150,140,90,17,18,496,85,40,135,False,40,85,5,12,18,True
544,160,110,110,True,80,110,100,12,18,2,62,63,60,False,80,80,60,9,13,True
39,72,57,61,False,55,55,65,13,18,341,50,40,60,False,85,75,95,3,18,False
268,134,110,100,False,95,100,61,15,1,84,85,55,50,False,65,65,90,6,18,False
71,50,45,55,False,135,95,120,14,18,722,45,40,40,False,62,60,60,6,18,True
596,50,40,50,False,50,40,64,17,18,755,48,66,62,False,59,57,49,4,18,True
617,30,105,105,False,140,105,55,6,14,106,73,70,85,False,73,115,67,14,18,False
438,104,71,76,False,104,71,108,6,5,388,165,75,64,False,93,83,75,8,18,True
15,20,55,50,False,25,25,30,0,18,118,65,95,40,False,60,45,35,13,18,False
761,60,60,50,False,60,60,30,13,17,510,62,50,60,False,62,60,40,9,11,False
540,125,70,75,True,125,70,115,14,18,346,43,53,70,False,43,53,40,13,18,True
351,70,35,130,False,70,35,60,17,18,251,60,60,90,False,40,40,40,10,18,True
94,45,55,65,False,45,70,45,17,18,395,23,48,95,False,23,48,23,14,18,True
565,85,69,60,False,60,69,77,12,18,367,110,110,75,False,110,105,80,2,4,False
68,95,95,90,False,70,90,70,17,5,131,75,85,60,False,100,85,115,17,14,False
201,100,115,70,False,30,65,30,15,18,689,83,50,70,False,37,50,60,12,7,False
240,100,80,100,False,60,60,50,11,10,380,95,50,45,False,40,50,75,15,0,False
561,55,45,55,False,63,45,45,17,18,172,84,78,78,False,109,85,100,6,18,False
202,75,75,90,False,90,100,70,17,18,349,120,40,70,False,95,40,95,17,1,False
56,55,25,10,False,35,45,95,10,18,481,82,64,71,False,64,59,112,12,18,False
77,90,50,65,False,85,45,55,9,13,93,110,70,60,False,60,60,100,12,7,False
284,150,110,100,False,95,110,70,17,10,217,72,48,48,False,72,48,48,14,18,True
796,100,150,50,True,100,150,50,15,4,206,70,55,55,False,40,55,85,12,18,False
637,45,70,60,False,75,85,55,14,18,416,50,100,80,True,100,200,50,11,18,True
19,90,40,65,False,45,80,75,0,13,515,85,95,110,False,80,95,50,12,18,True
563,100,85,95,False,108,70,70,17,18,256,35,35,35,False,35,35,35,5,18,True
209,65,45,65,False,75,45,95,0,7,246,80,140,65,False,40,70,70,16,7,True
8,130,111,78,False,130,85,100,6,2,621,75,70,50,False,35,70,48,1,5,True
421,130,100,80,True,160,120,110,2,14,413,135,130,80,False,95,90,70,16,14,True
374,80,65,43,False,50,35,35,17,18,690,123,75,100,False,57,75,80,12,7,False
261,80,105,95,False,40,70,100,12,18,190,20,65,35,False,40,65,20,4,18,True
706,105,70,79,True,145,80,101,3,7,458,29,45,40,False,29,45,36,0,18,True
270,90,130,106,True,90,154,110,14,7,140,10,55,20,False,15,20,80,17,18,True
4,100,123,80,False,122,120,80,9,13,774,50,150,50,False,50,150,50,15,4,True
582,60,32,45,False,50,32,76,3,18,351,70,35,130,False,70,35,60,17,18,True
584,75,85,55,False,25,25,15,15,18,167,49,65,45,False,49,65,45,9,18,False
531,80,70,70,False,80,70,110,11,8,284,150,110,100,False,95,110,70,17,10,True
140,10,55,20,False,15,20,80,17,18,36,62,67,70,False,55,55,56,13,18,False
361,70,50,50,False,50,50,70,10,2,248,90,50,75,False,110,80,95,1,6,False
482,30,50,45,False,65,50,45,14,18,275,85,65,70,False,105,85,120,9,18,False
778,80,91,57,False,80,87,75,16,4,752,50,150,60,False,50,150,60,16,8,True
242,65,35,35,False,65,35,65,17,18,506,100,72,74,False,90,72,46,9,18,True
639,30,40,45,False,105,50,20,14,18,677,50,30,70,False,95,135,105,11,18,False
770,77,72,123,False,99,92,58,15,11,787,95,122,75,False,58,75,69,8,9,False
570,88,50,64,False,88,50,106,1,18,321,60,30,72,False,20,30,25,5,18,True
528,165,95,68,False,65,115,110,14,5,168,62,80,60,False,63,80,60,9,18,True
367,110,110,75,False,110,105,80,2,4,116,105,79,50,False,35,110,76,5,18,True
530,100,135,45,False,65,135,45,8,18,785,90,122,65,False,58,75,84,8,9,False
402,64,85,35,False,74,55,32,17,18,639,30,40,45,False,105,50,20,14,18,True
748,48,76,74,False,83,81,104,14,18,564,55,39,45,False,35,39,42,12,18,True
551,100,100,100,True,100,100,100,9,18,671,55,90,60,False,145,90,80,8,6,True
240,100,80,100,False,60,60,50,11,10,148,130,60,65,False,95,110,65,6,18,False
370,55,65,70,False,95,85,70,15,14,409,135,80,95,False,110,80,100,2,7,False
218,33,58,190,False,33,58,33,14,18,214,85,42,60,False,85,42,91,1,7,False
121,130,120,105,False,45,45,40,10,15,718,120,95,71,False,120,95,99,0,16,False
87,75,110,95,False,100,80,30,17,14,330,105,125,50,False,55,95,50,16,4,False
132,45,65,40,False,100,120,90,14,4,616,140,55,105,False,30,55,95,6,18,False
255,20,35,55,False,20,45,75,12,18,160,64,45,41,False,50,50,50,2,18,True
72,50,65,55,False,175,95,150,14,18,197,95,105,90,False,165,110,45,3,2,False
64,70,45,55,False,70,50,60,6,18,5,52,43,39,False,60,50,65,6,18,False
608,67,85,60,False,77,75,116,9,4,708,150,120,100,True,120,100,90,2,3,True
521,76,86,86,False,116,56,95,0,7,793,131,95,126,True,131,98,99,4,18,False
148,130,60,65,False,95,110,65,6,18,775,50,35,45,False,55,75,40,2,18,True
210,45,45,55,False,25,25,15,17,10,448,85,51,77,False,55,51,65,0,18,False
517,100,125,100,False,110,50,50,9,18,725,56,40,41,False,62,44,71,17,18,False
270,90,130,106,True,90,154,110,14,7,700,90,129,91,True,90,72,108,16,5,True
532,50,77,50,False,95,77,91,3,8,16,45,50,60,False,90,80,70,0,7,True
683,120,90,77,False,60,90,48,2,18,260,75,37,45,False,70,55,83,6,18,False
791,30,35,40,False,45,40,55,7,2,482,30,50,45,False,65,50,45,14,18,True
723,59,58,59,False,90,70,73,6,18,355,120,100,70,False,145,105,20,6,10,False
363,85,40,50,False,85,40,35,9,18,555,45,55,45,False,45,55,63,9,18,False
181,35,50,55,False,55,110,85,0,7,608,67,85,60,False,77,75,116,9,4,False
452,30,35,40,False,50,70,55,9,13,741,65,48,66,False,62,57,52,9,18,True
539,105,105,80,True,105,105,80,14,18,56,55,25,10,False,35,45,95,10,18,False
500,72,78,68,False,38,42,32,10,18,242,65,35,35,False,65,35,65,17,18,False
200,50,80,100,False,60,80,50,17,4,532,50,77,50,False,95,77,91,3,8,False
456,42,118,30,False,42,88,30,15,16,364,115,60,70,False,115,60,55,9,1,False
326,65,65,70,False,55,55,70,12,18,535,65,107,50,False,105,107,86,3,11,False
685,124,80,89,False,55,80,55,10,8,709,125,90,89,True,115,80,101,10,7,False
621,75,70,50,False,35,70,48,1,5,231,10,230,20,False,10,230,5,0,15,True
486,89,116,67,False,79,116,33,16,14,650,75,45,50,False,40,45,60,0,18,False
511,92,75,90,False,92,85,60,9,11,531,80,70,70,False,80,70,110,11,8,False
222,70,70,100,False,65,65,45,12,18,650,75,45,50,False,40,45,60,0,18,False
282,85,70,70,False,60,70,50,17,10,164,190,100,106,True,154,100,130,14,5,False
139,100,95,75,False,40,70,110,12,18,345,60,45,50,False,100,80,65,9,13,True
68,95,95,90,False,70,90,70,17,5,259,63,37,45,False,65,55,95,3,18,False
542,120,100,90,True,150,120,100,17,2,319,71,43,84,False,71,43,48,12,18,True
104,45,160,35,False,30,45,70,15,10,227,120,75,90,False,60,60,45,4,18,True
146,65,60,130,False,110,95,65,17,18,770,77,72,123,False,99,92,58,15,11,True
215,75,80,95,False,100,110,30,17,14,738,38,39,44,False,61,79,42,4,18,False
108,130,115,55,False,50,50,75,17,18,637,45,70,60,False,75,85,55,14,18,True
638,55,95,70,False,95,110,65,14,18,23,80,75,83,False,70,70,101,12,7,False
689,83,50,70,False,37,50,60,12,7,85,100,70,65,False,80,80,105,6,18,False
685,124,80,89,False,55,80,55,10,8,485,24,86,57,False,24,86,23,16,14,True
440,66,68,64,False,81,76,50,17,18,268,134,110,100,False,95,100,61,15,1,False
790,117,184,95,False,44,46,28,11,18,150,40,100,35,False,90,55,35,15,17,False
459,59,85,60,False,79,105,36,0,9,577,25,45,76,False,67,55,24,14,18,True
366,70,90,75,False,70,105,80,2,7,161,84,65,61,False,70,70,70,2,18,True
387,115,65,64,False,83,63,65,8,18,176,46,34,35,False,35,45,20,12,18,False
534,65,107,50,False,105,107,86,3,17,313,80,80,80,False,55,55,90,12,18,False
402,64,85,35,False,74,55,32,17,18,498,110,70,70,False,115,70,90,5,16,False
454,125,40,67,False,30,30,58,15,18,146,65,60,130,False,110,95,65,17,18,False
203,35,40,35,False,35,55,50,9,7,193,75,70,65,False,95,70,95,14,7,False
115,120,53,50,False,35,110,87,5,18,678,40,85,50,False,40,65,25,0,18,True
441,86,88,84,False,111,101,60,17,16,779,70,48,43,False,50,60,38,8,9,True
310,40,60,60,False,40,60,35,9,18,192,50,45,40,False,70,45,70,14,7,False
303,50,100,60,False,85,70,65,17,7,417,75,150,80,True,75,150,50,16,18,True
495,170,115,108,False,120,95,92,2,10,237,40,40,40,False,70,40,20,6,18,True
451,120,79,80,False,95,79,70,3,18,208,75,55,75,False,105,85,30,9,18,True
702,90,72,91,True,90,129,108,9,5,611,92,65,70,False,80,55,98,17,18,True
788,100,122,85,False,58,75,54,8,9,172,84,78,78,False,109,85,100,6,18,False
430,180,20,50,True,180,20,150,14,18,785,90,122,65,False,58,75,84,8,9,True
399,40,50,70,False,55,50,25,11,17,704,100,80,79,True,110,90,121,7,18,False
636,30,50,45,False,55,65,45,14,18,95,70,80,90,False,70,95,70,17,11,False
540,125,70,75,True,125,70,115,14,18,436,58,44,44,False,58,44,61,6,18,True
571,53,48,50,False,53,48,64,9,18,710,145,90,89,True,105,80,91,10,7,False
740,65,68,78,False,112,154,75,4,18,13,103,120,79,False,135,115,78,17,18,False
19,90,40,65,False,45,80,75,0,13,612,72,35,50,False,35,35,65,10,1,True
200,50,80,100,False,60,80,50,17,4,461,69,95,60,False,69,95,36,0,16,True
520,50,95,85,False,120,115,80,4,7,542,120,100,90,True,150,120,100,17,2,False
737,68,72,86,False,109,66,106,6,12,675,70,40,55,False,60,40,40,11,18,True
795,100,121,108,True,81,95,95,2,10,332,90,140,60,False,50,50,40,16,15,True
71,50,45,55,False,135,95,120,14,18,565,85,69,60,False,60,69,77,12,18,True
609,35,50,45,False,70,50,30,9,18,576,98,63,75,False,98,63,101,17,18,False
341,50,40,60,False,85,75,95,3,18,690,123,75,100,False,57,75,80,12,7,True
345,60,45,50,False,100,80,65,9,13,776,75,53,68,False,83,113,60,2,18,True
241,55,85,55,False,65,85,35,17,15,127,65,95,55,False,95,45,85,17,18,False
634,50,40,55,False,40,40,75,12,18,13,103,120,79,False,135,115,78,17,18,False
118,65,95,40,False,60,45,35,13,18,285,55,35,35,False,30,30,35,1,18,False
345,60,45,50,False,100,80,65,9,13,596,50,40,50,False,50,40,64,17,18,True
464,80,102,70,False,80,102,40,0,7,629,140,65,75,False,112,65,110,15,7,False
486,89,116,67,False,79,116,33,16,14,104,45,160,35,False,30,45,70,15,10,True
783,66,70,54,False,44,55,46,8,9,518,123,67,75,False,95,85,95,3,18,False
494,130,95,108,False,80,85,102,2,10,274,65,45,50,False,85,65,95,9,18,True
197,95,105,90,False,165,110,45,3,2,156,110,65,160,False,65,110,30,12,18,True
312,60,60,60,False,35,35,30,12,18,609,35,50,45,False,70,50,30,9,18,False
125,125,100,105,False,60,100,100,12,18,432,95,90,50,True,95,90,180,14,18,False
56,55,25,10,False,35,45,95,10,18,87,75,110,95,False,100,80,30,17,14,False
319,71,43,84,False,71,43,48,12,18,52,70,55,35,False,45,55,25,0,9,True
278,85,60,60,False,85,60,55,6,5,405,90,130,100,False,45,65,55,17,15,False
590,135,60,110,False,50,65,88,10,16,639,30,40,45,False,105,50,20,14,18,True
631,95,82,80,False,60,82,75,13,18,796,100,150,50,True,100,150,50,15,4,True
214,85,42,60,False,85,42,91,1,7,700,90,129,91,True,90,72,108,16,5,False
540,125,70,75,True,125,70,115,14,18,59,70,60,65,False,65,65,115,12,18,False
77,90,50,65,False,85,45,55,9,13,299,100,60,90,False,90,60,80,9,1,False
319,71,43,84,False,71,43,48,12,18,102,65,60,60,False,130,75,110,8,13,False
362,100,80,80,False,80,80,100,10,2,13,103,120,79,False,135,115,78,17,18,True
241,55,85,55,False,65,85,35,17,15,134,50,35,65,False,115,95,95,11,14,False
751,150,50,60,False,150,50,60,16,8,161,84,65,61,False,70,70,70,2,18,False
382,15,20,20,False,10,55,80,17,18,603,103,80,75,False,70,80,92,0,9,False
470,48,48,76,False,57,62,34,17,18,616,140,55,105,False,30,55,95,6,18,False
660,94,131,74,False,54,116,20,9,16,196,75,85,90,False,115,90,55,3,18,True
689,83,50,70,False,37,50,60,12,7,93,110,70,60,False,60,60,100,12,7,False
202,75,75,90,False,90,100,70,17,18,377,70,105,60,False,70,120,75,10,14,False
260,75,37,45,False,70,55,83,6,18,26,81,60,55,False,50,70,97,12,18,False
730,50,43,45,False,40,38,62,12,7,539,105,105,80,True,105,105,80,14,18,False
325,45,45,50,False,35,35,50,12,18,328,85,125,50,False,85,115,20,1,8,False
288,70,61,78,False,50,61,100,12,18,248,90,50,75,False,110,80,95,1,6,True
729,56,77,85,False,50,77,78,12,10,441,86,88,84,False,111,101,60,17,16,True
2,62,63,60,False,80,80,60,9,13,442,55,30,40,False,30,30,60,12,7,False
396,50,50,50,False,50,50,50,11,18,281,70,50,50,False,50,50,40,17,18,True
230,150,140,70,False,65,100,75,0,16,493,90,65,68,False,50,55,82,2,10,False
55,65,60,70,False,90,75,90,0,13,17,35,30,40,False,20,20,50,0,13,True
625,50,145,58,False,95,105,30,8,18,349,120,40,70,False,95,40,95,17,1,False
480,55,42,49,False,42,37,85,12,18,164,190,100,106,True,154,100,130,14,5,False
100,35,30,30,False,100,35,80,8,13,291,70,50,60,False,100,50,65,0,7,True
347,73,83,100,False,73,83,55,13,18,29,60,44,35,False,40,54,55,13,18,False
764,73,88,71,False,120,89,59,17,18,320,91,63,104,False,91,73,68,12,18,False
58,45,35,40,False,40,40,90,12,18,301,85,60,60,False,50,50,125,12,7,False
512,132,105,90,False,132,105,30,9,11,637,45,70,60,False,75,85,55,14,18,True
366,70,90,75,False,70,105,80,2,7,516,140,130,115,False,55,55,40,10,15,False
561,55,45,55,False,63,45,45,17,18,493,90,65,68,False,50,55,82,2,10,False
677,50,30,70,False,95,135,105,11,18,30,85,69,60,False,65,79,80,13,18,True
279,120,70,80,False,110,70,80,6,5,170,52,43,39,False,60,50,65,6,18,True
582,60,32,45,False,50,32,76,3,18,420,90,80,80,True,130,110,110,2,14,False
691,55,75,70,False,45,65,60,1,7,54,55,50,60,False,40,55,45,0,13,True
356,85,140,70,False,85,70,20,6,18,286,90,70,70,False,60,60,70,1,18,False
238,50,120,50,False,80,80,30,6,15,755,48,66,62,False,59,57,49,4,18,False
589,85,40,60,False,30,45,68,10,18,730,50,43,45,False,40,38,62,12,7,True
305,35,35,38,False,65,55,50,14,4,192,50,45,40,False,70,45,70,14,7,False
231,10,230,20,False,10,230,5,0,15,675,70,40,55,False,60,40,40,11,18,False
266,64,50,50,False,45,50,41,15,10,288,70,61,78,False,50,61,100,12,18,False
135,83,57,65,False,95,85,105,3,18,313,80,80,80,False,55,55,90,12,18,True
140,10,55,20,False,15,20,80,17,18,208,75,55,75,False,105,85,30,9,18,False
177,76,64,85,False,45,55,90,12,18,718,120,95,71,False,120,95,99,0,16,False
222,70,70,100,False,65,65,45,12,18,237,40,40,40,False,70,40,20,6,18,True
122,5,5,250,False,35,105,50,12,18,559,93,55,90,False,70,55,55,6,5,False
380,95,50,45,False,40,50,75,15,0,217,72,48,48,False,72,48,48,14,18,True
129,92,65,80,False,65,80,68,17,18,793,131,95,126,True,131,98,99,4,18,False
492,70,45,58,False,40,45,42,2,10,295,50,50,60,False,60,70,50,17,9,False
129,92,65,80,False,65,80,68,17,18,174,80,80,65,False,59,63,58,17,18,True
133,110,80,70,False,55,80,105,0,7,433,68,64,55,False,45,55,31,9,18,True
276,110,75,70,False,145,85,145,9,2,111,40,80,60,False,60,45,40,9,14,True
99,95,180,50,False,85,45,70,17,11,464,80,102,70,False,80,102,40,0,7,True
98,65,100,30,False,45,25,40,17,18,396,50,50,50,False,50,50,50,11,18,False
111,40,80,60,False,60,45,40,9,14,690,123,75,100,False,57,75,80,12,7,False
347,73,83,100,False,73,83,55,13,18,150,40,100,35,False,90,55,35,15,17,True
154,105,65,80,False,60,75,130,15,7,362,100,80,80,False,80,80,100,10,2,True
220,65,90,50,False,35,35,15,0,18,344,47,55,65,False,73,75,85,0,18,False
751,150,50,60,False,150,50,60,16,8,501,112,118,108,False,68,72,47,10,18,False
537,65,107,50,False,105,107,86,3,9,184,90,80,85,False,70,80,130,13,7,False
408,95,100,65,False,60,50,50,2,18,776,75,53,68,False,83,113,60,2,18,False
23,80,75,83,False,70,70,101,12,7,112,95,85,95,False,125,65,55,9,14,True
173,65,64,50,False,44,48,43,17,18,243,105,75,75,False,105,75,45,17,18,False
11,63,80,59,False,65,80,58,17,18,102,65,60,60,False,130,75,110,8,13,False
141,125,79,95,False,60,100,81,17,7,272,100,100,100,False,100,100,100,14,9,False
304,25,25,28,False,45,35,40,14,4,259,63,37,45,False,65,55,95,3,18,False
349,120,40,70,False,95,40,95,17,1,416,50,100,80,True,100,200,50,11,18,True
225,125,230,75,False,55,95,30,16,10,601,53,70,45,False,40,60,42,0,9,False
726,63,52,54,False,83,56,97,17,18,50,65,70,60,False,85,75,40,9,13,True
602,63,90,55,False,50,80,42,0,9,795,100,121,108,True,81,95,95,2,10,False
31,55,40,35,False,50,50,90,3,18,544,160,110,110,True,80,110,100,12,18,False
662,80,95,60,False,70,85,50,16,18,228,95,75,65,False,55,55,85,17,13,False
483,63,47,63,False,41,41,74,13,1,324,45,135,30,False,45,90,30,15,18,True
390,70,130,40,False,60,130,25,8,18,334,140,230,70,False,60,80,50,16,18,False
17,35,30,40,False,20,20,50,0,13,626,78,103,54,False,53,45,22,17,15,False
197,95,105,90,False,165,110,45,3,2,63,105,60,65,False,60,70,95,5,18,False
273,45,35,40,False,65,55,70,9,18,180,20,30,40,False,40,80,55,0,7,True
456,42,118,30,False,42,88,30,15,16,262,10,10,255,False,75,135,55,12,18,False
795,100,121,108,True,81,95,95,2,10,141,125,79,95,False,60,100,81,17,7,False
444,120,70,85,False,50,60,100,12,7,291,70,50,60,False,100,50,65,0,7,True
188,25,28,50,False,45,55,15,4,18,624,30,85,38,False,55,65,30,8,18,False
709,125,90,89,True,115,80,101,10,7,349,120,40,70,False,95,40,95,17,1,True
117,55,75,90,False,60,75,30,12,18,228,95,75,65,False,55,55,85,17,13,False
